,CUSTOMER_ID,LOAN_AMOUNT,LOAN_BEHAVIOR,LOAN_START_DATE
27810,53000130.0,35001.76,Principal Past Due,2023-01-05
27811,60121085.7143,131001.83,Current,2023-01-05
27812,63721100.0,499999.45,Current,2023-01-06
27813,55883771.4286,99998.29,Current,2023-01-06
27814,142303558.5714,414998.51,Current,2023-01-06
27815,88007687.1429,35000.6,Amortization Past Due,2023-01-06
27816,27831587.1429,100000.49,Current,2023-01-09
27817,52378930.0,75000.71,Current,2023-01-10
27818,28972830.0,14999.57,Current,2023-01-10
27819,17378431.4286,38998.76,Current,2023-01-11
27820,7404445.7143,90000.54,Principal Past Due,2023-01-11
27821,127784387.1429,50000.68,Amortization Past Due,2023-01-12
27822,93613731.4286,139999.91,Current,2023-01-12
27823,40289744.2857,225000.65,Amortization Past Due,2023-01-12
27824,45592915.7143,110000.15,Current,2023-01-13
27825,119455315.7143,29999.77,Current,2023-01-13
27826,92870158.5714,286000.49,Current,2023-01-13
27827,137174930.0,65000.31,Current,2023-01-13
27828,74965844.2857,49998.97,Current,2023-01-13
27829,94832731.4286,85000.86,Current,2023-01-13
27830,50970602.8571,40000.68,Current,2023-01-13
27831,45433557.1429,174999.07,Current,2023-01-13
27832,11771615.7143,104999.89,Current,2023-01-13
27833,101873188.5714,84997.73,Amortization Past Due,2023-01-16
27834,118939717.1429,12999.46,Current,2023-01-16
27835,6027944.2857,67999.21,Current,2023-01-16
27836,88228372.8571,59999.7,Current,2023-01-17
27837,19156431.4286,59999.9,Current,2023-01-17
27838,112530445.7143,30000.68,Current,2023-01-17
27839,124084330.0,60000.67,Current,2023-01-18
27840,15883744.2857,84999.35,Current,2023-01-18
27841,110885087.1429,200000.91,Current,2023-01-18
27842,32688630.0,70000.96,Current,2023-01-18
27843,95838272.8571,44998.28,Current,2023-01-19
27844,96071787.1429,29999.62,Current,2023-01-19
27845,77579158.5714,119999.32,Current,2023-01-19
27846,120070371.4286,700000.55,Current,2023-01-19
27847,130004874.2857,70000.78,Amortization Past Due,2023-01-19
27848,23451414.2857,84998.92,Current,2023-01-20
27849,58708002.8571,130000.08,Current,2023-01-20
27850,63346944.2857,70001.24,Current,2023-01-20
27851,62053614.2857,35000.84,Current,2023-01-20
27852,37689785.7143,100000.26,Current,2023-01-23
27853,34940588.5714,999998.95,Current,2023-01-23
27854,135400400.0,135001.24,Current,2023-01-23
27855,66222588.5714,209999.65,Current,2023-01-23
27856,69719445.7143,201499.76,Current,2023-01-23
27857,4313031.4286,104999.91,Current,2023-01-23
27858,66642602.8571,50000.25,Current,2023-01-23
27859,24193002.8571,199999.64,Current,2023-01-24
27860,106857474.2857,54999.61,Current,2023-01-24
27861,71299458.5714,200000.51,Current,2023-01-24
27862,99134458.5714,44998.86,Current,2023-01-24
27863,113784888.5714,80000.49,Current,2023-01-25
27864,99329801.4286,60000.13,Current,2023-01-25
27865,133639160.0,80000.53,Current,2023-01-25
27866,39673801.4286,159999.92,Principal Past Due,2023-01-25
27867,44538272.8571,68001.16,Current,2023-01-26
27868,127574530.0,90001.15,Current,2023-01-26
27869,82382815.7143,50000.54,Current,2023-01-26
27870,137509758.5714,184000.74,Current,2023-01-26
27871,390415.7143,153000.57,Current,2023-01-27
27872,6196415.7143,120000.71,Current,2023-01-27
27873,139923672.8571,59997.6,Current,2023-01-27
27874,61180844.2857,29999.84,Principal Past Due,2023-01-27
27875,93898744.2857,179999.27,Amortization Past Due,2023-01-30
27876,4170401.4286,116999.38,Principal Past Due,2023-01-30
27877,14969315.7143,106000.56,Principal Past Due,2023-01-30
27878,120553015.7143,10000.75,Current,2023-01-31
27879,86947101.4286,59999.35,Current,2023-01-31
27880,112616258.5714,74999.72,Current,2023-01-31
27881,60025145.7143,26001.53,Principal Past Due,2023-02-02
27882,12927174.2857,14999.76,Principal Past Due,2023-02-02
27883,34513317.1429,39999.76,Current,2023-02-02
27884,126960530.0,100000.99,Current,2023-02-02
27885,63918372.8571,114999.16,Current,2023-02-02
27886,22985330.0,295000.65,Current,2023-02-02
27887,106571272.8571,85799.34,Amortization Past Due,2023-02-03
27888,675685.7143,115000.27,Current,2023-02-03
27889,92345002.8571,90001.12,Current,2023-02-03
27890,116208188.5714,100000.53,Current,2023-02-06
27891,72101414.2857,428999.09,Amortization Past Due,2023-02-06
27892,121838160.0,89999.13,Current,2023-02-06
27893,93018972.8571,102999.45,Current,2023-02-06
27894,109958714.2857,749999.54,Current,2023-02-06
27895,28363901.4286,300001.03,Current,2023-02-06
27896,99992874.2857,85002.06,Current,2023-02-06
27897,136836031.4286,55001.26,Principal Past Due,2023-02-06
27898,10401717.1429,300000.94,Current,2023-02-07
27899,26726701.4286,99999.51,Current,2023-02-08
27900,109344130.0,55001.54,Current,2023-02-08
27901,135816431.4286,99999.82,Current,2023-02-08
27902,140457372.8571,49999.89,Current,2023-02-08
27903,135468330.0,29998.68,Current,2023-02-09
27904,79499814.2857,49998.95,Current,2023-02-10
27905,134617217.1429,40001.08,Amortization Past Due,2023-02-10
27906,137814114.2857,114999.37,Current,2023-02-10
27907,137953842.8571,499999.03,Current,2023-02-10
27908,82345201.4286,109999.94,Current,2023-02-10
27909,62413731.4286,84998.84,Current,2023-02-13
27910,141508001.4286,195999.03,Amortization Past Due,2023-02-13
27911,127392230.0,29999.22,Current,2023-02-13
27912,24170128.5714,64998.81,Amortization Past Due,2023-02-13
27913,71987474.2857,54998.89,Current,2023-02-13
27914,63504258.5714,70000.02,Current,2023-02-13
27915,16743485.7143,105000.56,Current,2023-02-14
27916,25012687.1429,199999.31,Current,2023-02-14
27917,18152158.5714,99998.58,Current,2023-02-14
27918,113920758.5714,100000.14,Current,2023-02-14
27919,12953272.8571,46000.76,Current,2023-02-14
27920,40250687.1429,249999.76,Current,2023-02-15
27921,63258174.2857,55001.34,Amortization Past Due,2023-02-15
27922,18401717.1429,99999.46,Current,2023-02-16
27923,73058185.7143,2000002.27,Current,2023-02-16
27924,92082130.0,90000.12,Current,2023-02-16
27925,6007458.5714,19997.92,Current,2023-02-16
27926,100867415.7143,35001.0,Current,2023-02-17
27927,98034530.0,2500000.0,Current,2023-02-17
27928,27186830.0,65002.04,Amortization Past Due,2023-02-17
27929,660487.1429,70001.01,Current,2023-02-17
27930,95499200.0,2000001.52,Current,2023-02-17
27931,109503045.7143,45000.05,Current,2023-02-17
27932,25225445.7143,84999.09,Current,2023-02-20
27933,44522542.8571,87999.98,Current,2023-02-20
27934,59625160.0,35000.11,Amortization Past Due,2023-02-20
27935,46284072.8571,70001.14,Current,2023-02-21
27936,89570557.1429,184999.49,Current,2023-02-22
27937,104797772.8571,49999.42,Current,2023-02-22
27938,111809444.2857,124999.47,Current,2023-02-23
27939,76391860.0,176000.19,Current,2023-02-23
27940,42088687.1429,148000.31,Current,2023-02-23
27941,134341072.8571,49999.85,Current,2023-02-23
27942,87034830.0,67999.21,Current,2023-02-23
27943,123891844.2857,139999.23,Current,2023-02-23
27944,138155030.0,299999.43,Current,2023-02-27
27945,84800328.5714,201999.74,Current,2023-02-27
27946,95334457.1429,320000.34,Current,2023-02-27
27947,58973058.5714,260000.75,Current,2023-02-27
27948,36512115.7143,35000.62,Amortization Past Due,2023-02-27
27949,37067188.5714,150000.09,Current,2023-02-28
27950,39821858.5714,55000.25,Current,2023-02-28
27951,35196501.4286,90000.72,Principal Past Due,2023-03-01
27952,113862700.0,499999.38,Current,2023-03-01
27953,46781288.5714,34997.89,Current,2023-03-01
27954,124420888.5714,49999.27,Current,2023-03-01
27955,30519400.0,699999.88,Current,2023-03-02
27956,80343588.5714,50000.57,Current,2023-03-02
27957,49955288.5714,80999.79,Current,2023-03-02
27958,856460.0,65000.34,Current,2023-03-02
27959,62199060.0,109999.57,Principal Past Due,2023-03-02
27960,106174630.0,95000.0,Current,2023-03-02
27961,121961717.1429,60000.17,Current,2023-03-03
27962,84448288.5714,59999.09,Current,2023-03-03
27963,11752044.2857,80002.01,Current,2023-03-06
27964,5150957.1429,58999.1,Current,2023-03-06
27965,91848144.2857,200000.71,Current,2023-03-06
27966,107220002.8571,99999.17,Current,2023-03-06
27967,9171860.0,115001.94,Current,2023-03-06
27968,51430617.1429,34999.78,Current,2023-03-06
27969,60764458.5714,107000.69,Current,2023-03-07
27970,38600672.8571,44999.23,Current,2023-03-07
27971,102813331.4286,69999.36,Current,2023-03-07
27972,47222302.8571,60000.54,Principal Past Due,2023-03-07
27973,17112874.2857,105001.86,Amortization Past Due,2023-03-08
27974,89833801.4286,164999.18,Current,2023-03-08
27975,118839031.4286,20000.67,Current,2023-03-08
27976,30682758.5714,330001.36,Amortization Past Due,2023-03-09
27977,24454860.0,150000.42,Current,2023-03-09
27978,132950430.0,55000.09,Current,2023-03-09
27979,39657760.0,44999.55,Current,2023-03-09
27980,7809174.2857,35000.41,Current,2023-03-09
27981,141892400.0,499999.99,Current,2023-03-09
27982,135841760.0,29999.85,Current,2023-03-09
27983,121632472.8571,79997.23,Current,2023-03-10
27984,35812844.2857,102997.81,Current,2023-03-10
27985,46199401.4286,131999.01,Current,2023-03-10
27986,9690602.8571,109999.34,Amortization Past Due,2023-03-10
27987,71551387.1429,34999.38,Current,2023-03-10
27988,109523401.4286,75001.53,Amortization Past Due,2023-03-10
27989,18927631.4286,30000.76,Current,2023-03-10
27990,75986214.2857,39999.25,Current,2023-03-10
27991,137062331.4286,44998.59,Current,2023-03-13
27992,62978701.4286,60000.9,Current,2023-03-13
27993,78533431.4286,105000.36,Principal Past Due,2023-03-13
27994,29188331.4286,594999.19,Current,2023-03-13
27995,63223671.4286,79999.49,Principal Past Due,2023-03-13
27996,49876731.4286,58000.9,Principal Past Due,2023-03-13
27997,2052860.0,80000.81,Current,2023-03-14
27998,125351358.5714,59998.71,Current,2023-03-14
27999,10012687.1429,74998.99,Current,2023-03-14
28000,59735015.7143,250001.43,Amortization Past Due,2023-03-15
28001,57933115.7143,79999.58,Principal Past Due,2023-03-15
28002,140047372.8571,51001.22,Current,2023-03-15
28003,137791630.0,200000.88,Current,2023-03-15
28004,134345145.7143,89997.37,Amortization Past Due,2023-03-15
28005,23394888.5714,29999.23,Principal Past Due,2023-03-15
28006,88078672.8571,44998.99,Current,2023-03-15
28007,29831342.8571,74999.4,Current,2023-03-15
28008,133123345.7143,99999.8,Current,2023-03-16
28009,91779717.1429,89999.38,Principal Past Due,2023-03-16
28010,5284445.7143,95000.86,Amortization Past Due,2023-03-16
28011,129508258.5714,99998.53,Principal Past Due,2023-03-16
28012,99973487.1429,100001.03,Current,2023-03-16
28013,87824745.7143,75000.48,Amortization Past Due,2023-03-16
28014,50884602.8571,89999.13,Current,2023-03-16
28015,71518701.4286,70001.19,Principal Past Due,2023-03-16
28016,28010017.1429,65000.81,Principal Past Due,2023-03-16
28017,93201460.0,39999.54,Current,2023-03-16
28018,113944602.8571,90000.71,Current,2023-03-16
28019,97941302.8571,220001.0,Principal Past Due,2023-03-17
28020,71666202.8571,199998.52,Current,2023-03-17
28021,113635460.0,29998.71,Current,2023-03-17
28022,17042060.0,69999.78,Current,2023-03-17
28023,20646700.0,238001.79,Current,2023-03-17
28024,39758242.8571,50000.25,Current,2023-03-17
28025,11816460.0,59999.79,Current,2023-03-17
28026,13148874.2857,40001.21,Principal Past Due,2023-03-17
28027,71471445.7143,99998.6,Current,2023-03-17
28028,115437387.1429,149999.93,Current,2023-03-20
28029,140691687.1429,29999.07,Current,2023-03-20
28030,72364958.5714,144999.06,Amortization Past Due,2023-03-20
28031,27644188.5714,70000.75,Amortization Past Due,2023-03-20
28032,72470331.4286,40000.2,Current,2023-03-20
28033,84290602.8571,59998.42,Current,2023-03-20
28034,28867888.5714,70001.54,Current,2023-03-20
28035,116478044.2857,64998.99,Principal Past Due,2023-03-20
28036,139347745.7143,65000.7,Current,2023-03-20
28037,45673202.8571,409998.85,Current,2023-03-20
28038,15720445.7143,94999.47,Current,2023-03-20
28039,7080874.2857,75001.32,Current,2023-03-20
28040,11592017.1429,115000.91,Principal Past Due,2023-03-20
28041,26677030.0,120000.57,Current,2023-03-21
28042,92760957.1429,39999.03,Principal Past Due,2023-03-21
28043,4833987.1429,54999.44,Principal Past Due,2023-03-21
28044,9077145.7143,50000.03,Current,2023-03-21
28045,111049942.8571,1445001.18,Current,2023-03-22
28046,4434158.5714,114999.42,Current,2023-03-22
28047,119091045.7143,99998.16,Current,2023-03-22
28048,28628844.2857,92000.12,Current,2023-03-22
28049,85241188.5714,25000.7,Current,2023-03-22
28050,33934874.2857,74998.51,Amortization Past Due,2023-03-22
28051,52949372.8571,130000.81,Amortization Past Due,2023-03-23
28052,98204002.8571,120000.79,Amortization Past Due,2023-03-23
28053,115336017.1429,40000.71,Current,2023-03-23
28054,31890731.4286,105001.14,Current,2023-03-23
28055,94700602.8571,52998.01,Current,2023-03-23
28056,8790930.0,39999.59,Principal Past Due,2023-03-23
28057,96998445.7143,30000.08,Current,2023-03-23
28058,516060.0,30000.4,Current,2023-03-23
28059,86088501.4286,64998.17,Current,2023-03-23
28060,16975114.2857,70001.2,Current,2023-03-23
28061,116471902.8571,69999.82,Current,2023-03-23
28062,109210542.8571,64999.87,Current,2023-03-23
28063,118635072.8571,60001.68,Current,2023-03-23
28064,53294458.5714,268999.52,Current,2023-03-24
28065,17422042.8571,700000.76,Current,2023-03-24
28066,64186745.7143,29999.54,Amortization Past Due,2023-03-24
28067,22998717.1429,49999.84,Current,2023-03-24
28068,25342557.1429,299999.97,Current,2023-03-24
28069,91224385.7143,35001.09,Current,2023-03-24
28070,93269244.2857,31499.85,Principal Past Due,2023-03-24
28071,15935400.0,34999.6,Current,2023-03-24
28072,124037085.7143,70000.16,Current,2023-03-24
28073,98182115.7143,54999.92,Current,2023-03-24
28074,20106544.2857,69998.79,Current,2023-03-24
28075,92257160.0,42999.35,Current,2023-03-24
28076,43331372.8571,30000.0,Current,2023-03-27
28077,20921630.0,69999.36,Current,2023-03-27
28078,514502.8571,49998.49,Current,2023-03-27
28079,30264645.7143,24998.92,Amortization Past Due,2023-03-27
28080,60009044.2857,179999.69,Current,2023-03-27
28081,112166944.2857,44998.77,Current,2023-03-27
28082,108222130.0,100000.28,Current,2023-03-27
28083,29863317.1429,29999.74,Amortization Past Due,2023-03-28
28084,69356460.0,105001.29,Current,2023-03-28
28085,10777058.5714,84999.91,Principal Past Due,2023-03-28
28086,122144530.0,45001.3,Amortization Past Due,2023-03-28
28087,26626558.5714,54999.73,Current,2023-03-28
28088,112859017.1429,600001.45,Current,2023-03-28
28089,103809971.4286,60000.95,Current,2023-03-28
28090,71560015.7143,84999.92,Current,2023-03-28
28091,111621787.1429,59998.78,Amortization Past Due,2023-03-28
28092,140059401.4286,124998.43,Current,2023-03-28
28093,78686587.1429,115000.73,Amortization Past Due,2023-03-28
28094,127767488.5714,29999.48,Current,2023-03-28
28095,104383160.0,44999.1,Current,2023-03-28
28096,67980145.7143,99998.42,Amortization Past Due,2023-03-28
28097,65714502.8571,29999.36,Principal Past Due,2023-03-29
28098,142476317.1429,35000.69,Current,2023-03-29
28099,133767671.4286,150000.93,Current,2023-03-29
28100,138367002.8571,200001.1,Amortization Past Due,2023-03-29
28101,114708414.2857,200000.61,Current,2023-03-29
28102,20055201.4286,110000.38,Amortization Past Due,2023-03-29
28103,44190128.5714,449998.39,Current,2023-03-29
28104,57912342.8571,65000.92,Current,2023-03-29
28105,42523387.1429,137999.68,Current,2023-03-29
28106,43909002.8571,80001.18,Current,2023-03-29
28107,78108101.4286,88000.24,Current,2023-03-29
28108,137518330.0,94999.77,Principal Past Due,2023-03-29
28109,28825201.4286,104997.92,Current,2023-03-30
28110,130838287.1429,9998.43,Current,2023-03-30
28111,78732372.8571,88002.09,Current,2023-03-30
28112,71598672.8571,69998.58,Current,2023-03-30
28113,113299671.4286,59999.81,Current,2023-03-30
28114,91090558.5714,39999.51,Current,2023-03-30
28115,109152174.2857,70000.0,Current,2023-03-30
28116,83045017.1429,120000.19,Current,2023-03-30
28117,116683317.1429,64999.16,Principal Past Due,2023-03-30
28118,28960431.4286,199999.86,Current,2023-03-30
28119,46341614.2857,317998.52,Amortization Past Due,2023-03-30
28120,93709530.0,79999.97,Principal Past Due,2023-03-30
28121,50485101.4286,1600001.07,Current,2023-03-31
28122,127607615.7143,122000.24,Current,2023-03-31
28123,61874471.4286,331999.07,Current,2023-03-31
28124,69309444.2857,520000.0,Current,2023-03-31
28125,90580187.1429,70001.11,Amortization Past Due,2023-03-31
28126,104086058.5714,94999.58,Principal Past Due,2023-03-31
28127,133860544.2857,105001.25,Principal Past Due,2023-03-31
28128,19385774.2857,30001.53,Current,2023-03-31
28129,138882031.4286,70000.91,Current,2023-03-31
28130,137125302.8571,45000.28,Current,2023-03-31
28131,97689185.7143,50001.15,Current,2023-03-31
28132,62349814.2857,499999.99,Current,2023-03-31
28133,13065031.4286,64999.89,Current,2023-03-31
28134,66267687.1429,58000.74,Principal Past Due,2023-04-03
28135,14547202.8571,69999.47,Current,2023-04-03
28136,47749842.8571,130001.37,Current,2023-04-03
28137,109994844.2857,45000.58,Amortization Past Due,2023-04-03
28138,34679188.5714,39998.64,Current,2023-04-03
28139,130516717.1429,100000.76,Current,2023-04-03
28140,119839842.8571,182998.41,Current,2023-04-03
28141,91108160.0,54999.72,Current,2023-04-03
28142,99033917.1429,34998.46,Current,2023-04-03
28143,26913445.7143,40001.23,Current,2023-04-03
28144,114533331.4286,44999.4,Current,2023-04-03
28145,66399488.5714,34999.46,Current,2023-04-03
28146,82178731.4286,35000.78,Current,2023-04-03
28147,25481444.2857,74999.61,Current,2023-04-03
28148,116357857.1429,450001.27,Current,2023-04-04
28149,46353928.5714,195000.62,Current,2023-04-04
28150,90897530.0,29998.18,Current,2023-04-04
28151,63796460.0,74999.76,Amortization Past Due,2023-04-04
28152,65283100.0,88000.35,Current,2023-04-04
28153,38357158.5714,70000.58,Principal Past Due,2023-04-04
28154,70435474.2857,40000.02,Current,2023-04-05
28155,114617358.5714,100000.24,Current,2023-04-05
28156,97859914.2857,75000.66,Current,2023-04-05
28157,8313317.1429,134999.82,Current,2023-04-05
28158,139187745.7143,54999.75,Amortization Past Due,2023-04-05
